,C1ch1Watt,C1ch2Watt,C1ch3Watt,C1PositiveWattHour,C1temp1,C1temp2,C1temp3,C1temp4,C1t2-t1,C1t3-t4,C1e.flowRate,C1e.flowSpeed,C1c.flowRate,C1c.flowSpeed,C1Coolingcap,C1 O_F,C2ch1Watt,C2ch2Watt,C2ch3Watt,C2PositiveWattHour,C2temp1,C2temp2,C2temp3,C2temp4,C2t2-t1,C2t3-t4,C2e.flowRate,C2e.flowSpeed,C2c.flowRate,C2c.flowSpeed,C2Coolingcap,C2 O_F,C3ch1Watt,C3ch2Watt,C3ch3Watt,C3PositiveWattHour,C3temp1,C3temp2,C3temp3,C3temp4,C3t2-t1,C3t3-t4,C3e.flowRate,C3e.flowSpeed,C3c.flowRate,C3c.flowSpeed,C3Coolingcap,C3 O_F,C4ch1Watt,C4ch2Watt,C4ch3Watt,C4PositiveWattHour,C4temp1,C4temp2,C4temp3,C4temp4,C4t2-t1,C4t3-t4,C4e.flowRate,C4e.flowSpeed,C4c.flowRate,C4c.flowSpeed,C4Coolingcap,C4 O_F,powersum,temp,humidity,fan1,fan2,fan3,fan4
15/9/17 19:00,348.8653846,0,375.9807692,720.7417582,15.95356001,25.2005772,30.89668369,31.46755324,9.247017194,-0.570869554,0,0,0,0,0,TRUE,38209.22222,32945.48148,36131.59259,49845.21886,7.40901915,9.84470359,29.51080388,27.23648136,2.43568444,2.274322523,231.4671809,3.448295634,215.7464259,1.856403527,39.358441,TRUE,0,0,0,0,15.76131,25.24032923,31.29210936,31.54664334,9.479019237,-0.254533972,0.05097121,0.000759347,0,0,0.033729957,FALSE,28864.83636,26382.05455,25373.78182,79399.39394,8.034325093,9.831007297,28.795488,26.92385034,1.796682204,1.871637663,234.6195391,3.495258075,196.0025879,1.68651644,29.42814497,TRUE,129965.3546,26.81563287,77.58093635,40.24926605,39.4689286,40.25967862,40.30417276
15/9/17 20:00,347.5178571,0,356.4107143,715.0974026,17.95400351,25.403293,29.36672478,31.28860825,7.449289494,-1.92188347,0,0,0,0,0,TRUE,331.7090909,0,339.7818182,668.1339713,9.659855775,10.01660661,25.84340468,26.05115324,0.356750833,-0.207748561,4.584205373,0.068293467,5.856974957,0.050396705,0.114171184,TRUE,0,0,0,0,17.59114597,25.43093408,29.89120566,31.30004979,7.839788103,-1.408844129,0.505142491,0.007525389,0,0,0.276468509,FALSE,29882,27032.15,24713.58333,106843.3333,8.962645095,10.91675305,27.16224342,25.1925663,1.954107959,1.969677114,239.531786,3.568438504,195.4757053,1.681982858,32.67677214,TRUE,108226.5647,26.26764323,74.70511945,40.24532108,39.47196431,40.25429148,40.29712662
15/9/17 21:00,348.3636364,0,359.7636364,708.2491582,16.95341496,25.29630056,28.69616578,31.04620038,8.342885596,-2.350034607,0,0,0,0,0,TRUE,332.0877193,0,346.9298246,681.0916179,10.02853382,10.84546385,26.22578998,26.37140961,0.816930029,-0.145619633,0,0,0,0,0,TRUE,0,0,0,0,16.24610526,25.2027045,29.50322631,30.98501019,8.956599242,-1.481783881,0.818789752,0.012197967,0,0,0.511968198,FALSE,46462.35,40526.6,38780.6,128089.6552,8.215230031,11.2047068,29.82978887,26.56669693,2.989476773,3.263091943,239.5545699,3.568777964,197.1222679,1.696150815,49.9950592,TRUE,129478.9959,26.64697219,76.17174417,40.24935467,39.47451576,40.24832554,40.29521426
15/9/17 22:00,347.3703704,0,358.6666667,697.2053872,16.67600433,25.31632057,28.81642381,30.81122122,8.640316237,-1.994797413,0,0,0,0,0,TRUE,329.8333333,0,346.2407407,671.539961,10.29385737,11.55685668,26.57980457,26.72446848,1.262999315,-0.144663902,0,0,0,0,0,TRUE,0,0,0,0,15.95565825,25.12752589,29.63001324,30.77957252,9.171867643,-1.149559282,1.082237207,0.016122691,0,0,0.692959229,FALSE,49529.51724,42446.7069,40996.2069,135042.0115,8.529968014,11.51277193,32.04599949,28.75307362,2.982803918,3.292925869,239.2105989,3.563653611,198.3065066,1.706340658,49.81183796,TRUE,136410.7568,27.62961617,86.51181391,40.24213856,39.47059732,40.25329969,40.29030139
15/9/17 23:00,347.2181818,0,359.7090909,705.4545455,16.57180791,25.33871995,29.07142712,30.65099153,8.766912036,-1.579564408,0,0,0,0,0,TRUE,330.4385965,0,347.1578947,677.9491833,10.6678006,12.19912197,26.93341636,27.05963183,1.531321369,-0.126215476,0,0,0,0,0,TRUE,0,0,0,0,15.82145702,25.13043783,29.764456,30.65775639,9.308980808,-0.893300388,1.055558159,0.015725238,0,0,0.68598046,FALSE,49964.05,42254.8,41680.81667,110977.6554,8.606003398,11.61573525,32.36668055,29.02981594,3.009731853,3.336864608,239.2623853,3.564425481,199.4915582,1.716537525,50.27240662,TRUE,112361.0591,27.66079184,85.73243302,40.24944954,39.47098216,40.25721332,40.29822472
16/9/17 00:00,347.6545455,0,356.8545455,707.9220779,16.38785679,25.3455423,29.22225802,30.54309991,8.957685503,-1.320841896,0,0,0,0,0,TRUE,330.6206897,0,339.4827586,665.9104658,10.90510029,12.79121403,27.25420701,27.33556182,1.886113738,-0.081354813,0,0,0,0,0,TRUE,0,0,0,0,15.63782265,25.14604011,29.83416108,30.54635854,9.508217457,-0.712197453,0.982427237,0.014657096,0,0,0.652119135,FALSE,32097.91525,29003.71186,26525.66102,81704.0113,8.165871679,10.04200701,29.96479311,27.94193272,1.876135334,2.02286039,239.1576838,3.562865351,198.5175945,1.708277309,31.32390837,TRUE,83077.84384,27.57832957,84.84143338,40.24155963,39.46285716,40.25009133,40.2855051
16/9/17 01:00,344.4821429,0,352.7678571,702.3809524,16.22075393,25.34352681,29.29448533,30.4377247,9.122772878,-1.143239376,0,0,0,0,0,TRUE,327.7719298,0,335.1754386,664.9122807,11.02490734,13.32580564,27.51055463,27.54259814,2.300898298,-0.032043511,0,0,0,0,0,TRUE,0,0,0,0,15.26016231,25.19327864,29.92235897,30.44876177,9.933116323,-0.526402797,0.731773719,0.010901641,0,0,0.507445929,FALSE,26935.16667,24801.35,22520.53333,65063.78531,7.488377477,9.134877205,29.22897408,27.4521643,1.646499728,1.776809772,238.3986559,3.551557704,198.349823,1.706713386,27.4026718,TRUE,66431.07854,27.08972307,87.47946387,40.24623852,39.47258931,40.25766986,40.30115298
16/9/17 02:00,346.1481481,0,353.3703704,687.037037,15.9387717,25.42772987,29.36800723,30.31756152,9.488958171,-0.949554291,0,0,0,0,0,TRUE,328.5614035,0,334.6666667,661.4035088,11.09933793,13.78914659,27.72178995,27.74204725,2.689808665,-0.020257304,0,0,0,0,0,TRUE,0,0,0,0,15.07353161,25.24923075,29.91001538,30.26882947,10.17569913,-0.358814087,0.476619767,0.007133667,0,0,0.33858191,FALSE,21821.05085,20170.13559,18502.9322,60176.21469,7.276109223,8.769841395,28.58645757,26.96998285,1.493732172,1.616474719,238.3577445,3.550948204,197.5117597,1.699502223,24.85589728,TRUE,61524.65524,26.56761021,88.5773505,40.24467889,39.47598217,40.25346971,40.29136161
16/9/17 03:00,346.8148148,0,354.2777778,700,15.90548191,25.4555007,29.42906784,30.12245268,9.550018783,-0.693384841,0,0,0,0,0,TRUE,329.8947368,0,335.754386,659.9681021,11.1363472,14.27019747,27.86605914,27.84683304,3.133850267,0.019226096,0,0,0,0,0,TRUE,0,0,0,0,14.98280867,25.307389,29.75039247,30.10571871,10.32458032,-0.355326237,0.289806752,0.004317413,0,0,0.208885527,FALSE,21709.15,20125.58333,18665.08333,60243.21839,7.27778091,8.777058663,28.21319655,26.60657319,1.499277753,1.60662336,238.5088884,3.553199885,197.210313,1.696908394,24.96399623,TRUE,61603.18649,26.26173035,88.15009793,40.24550458,39.4695536,40.25045656,40.28275986
16/9/17 04:00,346.537037,0,353.8148148,714.8148148,15.79015393,25.46652874,29.33966437,29.9456796,9.676374814,-0.606015228,0,0,0,0,0,TRUE,331.2,0,336.6363636,678.4090909,11.28349584,14.66481724,27.98145229,27.94922468,3.381321399,0.032227616,0,0,0,0,0,TRUE,0,0,0,0,14.91840263,25.35628268,29.53703322,29.90884796,10.43788005,-0.371814735,0.098462462,0.00146685,0,0,0.071748105,FALSE,21563.7931,20254.62069,18716.36207,60920.68966,7.28874425,8.782264266,27.85530441,26.25073735,1.493520016,1.60456706,238.5799988,3.554259244,197.2509248,1.697257851,24.87554033,TRUE,62313.91356,25.74502177,89.53587143,40.23568807,39.46598217,40.25657417,40.28523057
16/9/17 05:00,348.8148148,0,355.7222222,704.2087542,15.7627658,25.55020098,29.22746396,29.74550006,9.787435182,-0.5180361,0,0,0,0,0,TRUE,331.625,0,338.625,674.1666667,11.53807043,15.06266969,27.99645969,27.95192462,3.524599265,0.044535073,0,0,0,0,0,TRUE,0,0,0,0,14.90380557,25.40900023,29.28007498,29.74086378,10.50519466,-0.460788805,-0.049581272,-0.00073864,0,0,-0.036362121,FALSE,22064.5,20629.56897,18938.89655,61167.75862,7.5124476,8.960961897,27.52049603,25.99252865,1.448514297,1.527967372,238.5052385,3.553145469,196.5831028,1.691511505,24.11838102,TRUE,62546.13404,25.59215988,88.3761168,40.23955839,39.46834143,40.24442562,40.28544305
16/9/17 06:00,346.8,0,353.6727273,691.5584415,15.63809729,25.55252122,29.10204662,29.59996624,9.914423936,-0.497919617,0,0,0,0,0,TRUE,329.9833333,0,336.2833333,656.6666667,11.65367119,15.4481508,28.09997619,28.02342808,3.794479615,0.076548104,0,0,0,0,0,TRUE,0,0,0,0,14.75547789,25.4118861,29.07836988,29.57628961,10.6564082,-0.497919723,-0.073091121,-0.001088879,0,0,-0.054375456,FALSE,21403.33333,19979.45,18479.31667,61311.66667,7.299100862,8.767125901,27.82175948,26.22628487,1.468025038,1.595474604,238.5931158,3.554454657,197.4763985,1.699197943,24.45224931,TRUE,62659.89177,26.19071237,87.50972757,40.24798164,39.46517859,40.2472608,40.28184477
16/9/17 07:00,343.0714286,0,349.6428571,695.7142857,15.6194049,25.58901532,29.05059863,29.5346331,9.96961042,-0.484034466,0,0,0,0,0,TRUE,326.7833333,0,332.9,663.3333333,11.84361778,15.80240894,28.18631556,28.14768525,3.95879116,0.038630307,0,0,0,0,0,TRUE,0,0,0,0,14.62267557,25.45959548,29.06733266,29.48051535,10.83691991,-0.413182692,-0.02320423,-0.000345686,0,0,-0.017554985,FALSE,22557,21277.1,19580.15,71940,7.294158525,8.786137816,28.66287308,27.01601728,1.491979292,1.646855798,238.5531686,3.553856674,197.3121717,1.697784857,24.84708399,TRUE,73299.04762,27.66117339,83.16853588,40.23779815,39.47160717,40.24799126,40.28532209
16/9/17 08:00,341.5636364,0,349.1818182,695.3571429,15.7869215,25.66075693,29.09545977,29.59782997,9.873835429,-0.502370203,0,0,0,0,0,TRUE,325.5,0,333.6,666.6666667,12.17063905,16.23909009,28.35685825,28.34048029,4.068451039,0.016377957,0,0,0,0,0,TRUE,0,0,0,0,14.71880589,25.51976599,29.16969376,29.56543066,10.8009601,-0.395736893,0.227361223,0.003387127,0,0,0.171437649,FALSE,33866.25,31127.75,28684.81667,115790,8.322931604,10.37495907,30.28284767,28.0440783,2.052027467,2.238769371,239.1267253,3.562404122,198.64291,1.709235275,34.25616404,TRUE,117152.0238,28.65587087,81.11721475,40.24477063,39.46883931,40.25392625,40.2911786
16/9/17 09:00,344.3571429,0,354.5357143,695.5519481,16.03490202,25.70454991,29.32101009,29.68915385,9.669647885,-0.368143757,0,0,0,0,0,TRUE,328.2333333,0,339.7166667,656.6666667,12.65805542,16.61115041,28.59985442,28.6197924,3.953094988,-0.019937973,0,0,0,0,0,TRUE,0,0,0,0,15.01289372,25.59328763,29.38847928,29.69182414,10.58039391,-0.303344858,0.533731375,0.007951294,0,0,0.394232128,FALSE,40758.96667,36693.26667,34406,111141.9774,8.509673718,10.89263899,31.83873561,29.11076936,2.382965277,2.727966246,239.5639156,3.568917199,197.8580869,1.702482227,39.85350849,TRUE,112494.196,29.40736805,78.1459771,40.24627584,39.47369857,40.25194689,40.31056901
16/9/17 10:00,341.5090909,0,351,693.7337662,16.27487168,25.7971199,29.69396061,29.89903841,9.522248217,-0.205077798,0,0,0,0,0,TRUE,325.1333333,0,338.4166667,668.3333333,13.02210498,17.05121373,28.91388017,28.99025043,4.02910875,-0.076370254,0,0,0,0,0,TRUE,0,0,0,0,15.12593603,25.67873701,29.68612728,29.91933256,10.55280099,-0.233205277,1.075578847,0.016023498,0,0,0.792387186,FALSE,47365.45763,41927.28814,39999.62712,116766.3559,8.636779579,11.41654951,32.27844323,29.10204651,2.779769933,3.176396711,239.3593478,3.565869659,198.9816002,1.712149541,46.45010384,TRUE,118128.423,30.44536946,71.219545,40.25635204,39.47433416,40.26067527,40.30414794
16/9/17 11:00,341.3214286,0,349.875,706.2343358,16.37367277,25.90393116,30.11283943,30.20273939,9.530258397,-0.089899967,0,0,0,0,0,TRUE,324.4,0,335.45,665,13.29714456,17.50587471,29.32029822,29.43191603,4.208730148,-0.111617816,0,0,0,0,0,TRUE,0,0,0,0,15.21102886,25.77949577,30.12814923,30.19686479,10.56846691,-0.068715564,1.122669891,0.016725039,0,0,0.828307341,FALSE,39146.7,35447.06667,32406.08333,114316.6667,8.953475641,11.34160359,30.58708294,27.88546303,2.38812795,2.701619908,239.3264144,3.565379021,198.9403979,1.711795018,39.90025481,TRUE,115687.901,31.14283717,59.88479438,40.26201835,39.47241073,40.25995254,40.31314056
16/9/17 12:00,346.6666667,0,353.5263158,687.4561403,16.34732564,26.07002311,30.54631637,30.54293373,9.722697474,0.003382639,0,0,0,0,0,TRUE,329.65,0,339.8333333,666.6666667,13.43350721,17.9008993,29.75235052,29.87696418,4.467392088,-0.124613661,0,0,0,0,0,TRUE,0,0,0,0,15.25410981,25.88773153,30.54916477,30.54845258,10.63362172,0.000712193,0.320414057,0.004773387,0,0,0.237859341,FALSE,37163.18333,34132.78333,30414.38333,103141.6667,8.724365249,10.9437308,30.02169371,27.48652225,2.219365555,2.535171468,239.4761591,3.567609829,197.5815598,1.700102828,37.10381525,TRUE,104495.7895,31.05508375,56.65105847,40.24590266,39.48078089,40.26476089,40.30796337
16/9/17 13:00,344.3666667,0,352.0833333,696.6666667,16.54848735,26.1770127,30.85820607,30.86995522,9.628525352,-0.011749152,0,0,0,0,0,TRUE,327.15,0,337.7,668.3333333,13.81571466,18.30268876,30.12387686,30.28747626,4.486974097,-0.163599405,0,0,0,0,0,TRUE,0,0,0,0,15.3854878,25.98902432,30.87867817,30.82794285,10.60353652,0.050735318,-0.126331481,-0.001882031,0,0,-0.093516828,FALSE,40579.76667,36525.1,33228.95,99545,8.740386794,11.25366214,29.15064567,26.27759382,2.513275347,2.873051854,239.3644251,3.565945297,197.4655762,1.699104818,41.99785596,TRUE,100910,31.62769259,47.61043717,40.26,39.48116073,40.26497446,40.31991215
16/9/17 14:00,347.1666667,0,354.25,706.6666667,16.6301985,26.29984606,30.91855475,31.19519625,9.669647569,-0.276641501,0,0,0,0,0,TRUE,329.6833333,0,340.2666667,675.819209,14.04144292,18.73028789,30.51105642,30.62782507,4.688844972,-0.116768643,0,0,0,0,0,TRUE,0,0,0,0,15.55599402,26.13160261,30.94065609,31.12784767,10.57560859,-0.18719158,0.46411852,0.006914232,0,0,0.342658659,FALSE,37923.58333,34667.78333,31104.08333,106408.3333,9.130960909,11.44093828,28.85086131,26.22650206,2.309977373,2.624359243,239.3102021,3.565137508,196.9994677,1.695094148,38.59191972,TRUE,107790.8192,31.55692884,50.47302968,40.26715597,39.47857145,40.26223523,40.30380673
16/9/17 15:00,350.1,0,357.3333333,703.3333333,16.66420005,26.4118199,30.75299667,31.44549147,9.747619848,-0.692494798,0,0,0,0,0,TRUE,332.9491525,0,342.779661,665.8474576,14.1848238,19.1283873,30.59379034,30.91875047,4.943563506,-0.324960124,0,0,0,0,0,TRUE,0,0,0,0,15.47382241,26.25681447,30.96517708,31.39647481,10.78299206,-0.431297729,1.315246381,0.019593958,0,0,0.990088109,FALSE,34419.7,31747.4,28472.53333,102650,9.068732494,11.15065228,28.98473774,26.60519395,2.081919791,2.37954379,239.3822632,3.566211032,197.477581,1.69920813,34.79232132,TRUE,104019.1808,31.02019277,54.8390173,40.26880735,39.4732143,40.26177869,40.30572839
16/9/17 16:00,346.5,0,352.5166667,701.6666667,16.73001576,26.52571929,30.73898148,31.62189631,9.795703531,-0.882914831,0,0,0,0,0,TRUE,329.5833333,0,340.05,675,14.43326296,19.51962804,30.61805819,31.12007237,5.086365088,-0.502014186,0,0,0,0,0,TRUE,0,0,0,0,15.52149454,26.35877041,30.9546923,31.58434656,10.83727587,-0.629654258,0.992076631,0.014779519,0,0,0.750572748,FALSE,40598.41667,36840.88333,33118.38333,96504.18079,8.745582548,11.20297184,29.69367683,26.87729219,2.457389293,2.816384647,239.2845638,3.564755519,197.6488609,1.700681915,41.05027667,TRUE,97880.84746,30.01214366,59.26883863,40.26348624,39.47473216,40.25611762,40.29493044
16/9/17 17:00,349.1,0,355.1666667,704.180791,16.65227284,26.64182086,30.63906448,31.7071795,9.989548024,-1.068115025,0,0,0,0,0,TRUE,331.55,0,339.0833333,671.6666667,14.56464132,19.85270209,30.50394767,31.17401201,5.288060774,-0.670064335,0,0,0,0,0,TRUE,0,0,0,0,15.75469966,26.4406591,30.83363924,31.6249347,10.68595943,-0.791295462,0.402197264,0.005991757,0,0,0.300040636,FALSE,31976.86441,30360.74576,26649.25424,90234.15254,9.294204402,11.29905699,27.47762118,25.24632823,2.004852586,2.231292953,239.0849417,3.561781691,195.7356664,1.684219694,33.46278724,TRUE,91610,28.65281912,57.60662243,40.25045872,39.47500002,40.26013516,40.30719252
16/9/17 18:00,347.0508475,0,354.0338983,709.49737,16.68217998,26.70270346,30.20024706,31.58790689,10.02052348,-1.387659832,0,0,0,0,0,TRUE,330.7333333,0,338.9,665.9195402,14.66361983,20.12898815,30.01937939,31.00311372,5.465368322,-0.983734328,0,0,0,0,0,TRUE,0,0,0,0,15.66622403,26.46664984,30.36972138,31.46525159,10.80042581,-1.095530205,0.06110784,0.000910358,0,0,0.046074991,FALSE,33057.15,30300.33333,27322.51667,85416.72414,8.780797134,10.89833569,27.38113479,25.05549186,2.117538559,2.325642926,239.4943096,3.567880247,196.4213351,1.690119592,35.4041335,TRUE,86792.14105,26.99270109,66.03456172,40.25633027,39.47562502,40.25319579,40.29383234
16/9/17 19:00,347.9310345,0,354.8103448,694.6551724,16.58681591,26.76360114,29.75559113,31.36518666,10.17678523,-1.609595525,0,0,0,0,0,TRUE,331.3275862,0,338.2241379,670.7471265,14.68303625,20.39111655,29.53327867,30.7730162,5.708080301,-1.239737527,0,0,0,0,0,TRUE,0,0,0,0,15.48339846,26.49229404,29.89152438,31.17176348,11.00889558,-1.280239104,0.033478146,0.000498743,0,0,0.025729574,FALSE,29614.89655,27741.94828,24669.98276,79674.94253,8.79156572,10.65551727,26.37346735,24.56074928,1.863951552,1.81271807,239.9326005,3.574409693,196.1671637,1.687932553,31.2213246,TRUE,81040.34483,25.52834363,74.15871925,40.23247705,39.46767859,40.25328709,40.2946559
16/9/17 20:00,350.3333333,0,357.1833333,709.4067797,16.55578618,26.76162776,29.27187691,31.03622518,10.20584158,-1.764348269,0,0,0,0,0,TRUE,333.2333333,0,340.3,675,14.74978125,20.53754193,29.02371811,30.4792032,5.787760688,-1.455485089,0,0,0,0,0,TRUE,0,0,0,0,15.54531302,26.52408979,29.44873433,30.82841352,10.97877678,-1.379679183,0.065209828,0.000971467,0,0,0.049979793,FALSE,29089.3,27160.11667,24225.43333,80105,8.907546689,10.78155515,25.86725932,24.01906375,1.874008463,1.848195572,240.0574679,3.576269912,194.9367429,1.677345333,31.40611467,TRUE,81489.40678,24.62481878,75.02784773,40.23467889,39.47250002,40.25155226,40.28532208
16/9/17 21:00,346.4067797,0,354.2881356,700.5932203,16.53377225,26.79256698,28.86326232,30.66348939,10.25879473,-1.800227077,0,0,0,0,0,TRUE,330.6833333,0,337.7,668.3333333,14.74817922,20.73140498,28.57884803,30.18547123,5.983225754,-1.606623202,0,0,0,0,0,TRUE,0,0,0,0,15.55997675,26.54128837,28.95921176,30.46072847,10.98131162,-1.501516709,0.178375974,0.002657366,0,0,0.136747066,FALSE,28633.68333,26834.76667,24024.98333,79866.66667,8.774186147,10.64700852,25.30227446,23.45678858,1.872822377,1.845485878,239.8098319,3.572580756,194.8417848,1.676528238,31.35386022,TRUE,81235.59322,24.00720985,74.93820097,40.25146788,39.47241074,40.24762603,40.29337479
16/9/17 22:00,350.95,0,357.8333333,703.9655172,16.38773603,26.84547491,28.34813503,30.29335097,10.45773887,-1.945215938,0,0,0,0,0,TRUE,334.6166667,0,340.9666667,673.8505747,14.79214995,20.91974927,28.15694244,29.86485895,6.127599327,-1.707916515,0,0,0,0,0,TRUE,0,0,0,0,15.41023274,26.49246278,28.58062843,30.05836577,11.08223004,-1.477737333,0.15396376,0.002293684,0,0,0.119116826,FALSE,28447.1,26865.33333,24151.2,81007.80702,8.549550059,10.40504414,25.2582556,23.41201838,1.855494086,1.846237213,240.1175277,3.577164699,194.5975596,1.674426788,31.10361595,TRUE,82385.62311,23.51434348,79.79603772,40.2246789,39.46696431,40.24452158,40.28678621
16/9/17 23:00,352.5862069,0,359.2758621,704.6193884,16.23145392,26.77937354,28.03038036,29.91176226,10.54791962,-1.881381906,0,0,0,0,0,TRUE,335.5689655,0,343.6206897,684.4827586,14.74582676,21.04084052,27.83443536,29.60159384,6.295013757,-1.767158485,0,0,0,0,0,TRUE,0,0,0,0,15.26090481,26.47810657,28.2254709,29.69892685,11.21720176,-1.473455946,0.128755084,0.001918136,0,0,0.100826888,FALSE,29013.36842,27591.2807,25004.64912,84511.78418,8.202225171,10.08510651,25.32336375,23.3926985,1.882881342,1.930665253,240.1528604,3.577691053,194.5985453,1.674435291,31.56735244,TRUE,85900.88632,23.19282327,81.09636072,40.24119266,39.45991074,40.24233019,40.28239382
17/9/17 00:00,346.3018868,0,353.9433962,703.6080768,15.9558343,26.76639322,27.73858368,29.56136346,10.81055892,-1.822779772,0,0,0,0,0,TRUE,330.2352941,0,338.0196078,660.7142857,14.61432253,21.20849643,27.57549038,29.29084268,6.5941739,-1.715352303,0,0,0,0,0,TRUE,0,0,0,0,14.96123142,26.44185832,27.94870698,29.30783325,11.4806269,-1.359126274,0.153023537,0.002279677,0,0,0.122645405,FALSE,29626.96226,28050.58491,25921.0566,76104.48926,7.751251618,9.636172561,25.18047455,23.14843582,1.884920943,2.032038739,239.3383361,3.565556604,193.8063205,1.667618533,31.49436458,TRUE,77468.81163,22.93475503,80.54881613,40.23513761,39.46696431,40.24351719,40.28724375
17/9/17 01:00,346.4912281,0,350.8070175,697.8070175,15.87688467,26.76784569,27.45124887,29.20734477,10.89096102,-1.756095896,0,0,0,0,0,TRUE,329.6607143,0,335.3035714,659.6246974,14.407038,21.29188466,27.34678622,29.02522653,6.88484666,-1.678440312,0,0,0,0,0,TRUE,0,0,0,0,14.8388461,26.42347729,27.65254651,28.97811438,11.58463119,-1.325567872,0.139802014,0.002082709,0,0,0.113063672,FALSE,25020.17241,23855.93103,22002.84483,68669.25287,7.560561327,9.299010929,24.70620556,22.87346735,1.738449602,1.832738214,239.0405172,3.561119837,195.469807,1.6819321,29.01089105,TRUE,70026.68459,22.84199283,80.8278019,40.23963303,39.46446431,40.24388242,40.28642018
17/9/17 02:00,341.5333333,0,345.4166667,683.3333333,15.66693643,26.76501019,27.15843281,28.8934078,11.09807376,-1.734974993,0,0,0,0,0,TRUE,324.8305085,0,329.4067797,659.3220339,14.40424607,21.39523869,27.08989536,28.7899786,6.990992624,-1.700083237,0,0,0,0,0,TRUE,0,0,0,0,14.70367458,26.34506306,27.37027557,28.65593032,11.64138849,-1.285654748,0.102176421,0.001522179,0,0,0.083039153,FALSE,23379.16667,22279.6,20672.05,66783.33333,7.500839007,9.193089573,24.60901944,22.85820057,1.692250566,1.750818872,238.7365678,3.556591778,194.8873988,1.67692074,28.20402281,TRUE,68125.9887,22.92712538,80.42725255,40.22963304,39.46919645,40.24625642,40.27955707
17/9/17 03:00,337.7166667,0,343.2333333,682.3446328,15.50600689,26.75165864,26.98397377,28.65343815,11.24565175,-1.669464375,0,0,0,0,0,TRUE,323.0338983,0,326.3559322,648.6723164,14.44171459,21.47824078,26.87964547,28.58609562,7.03652619,-1.706450154,0,0,0,0,0,TRUE,0,0,0,0,14.6694583,26.33490682,27.20533028,28.40361071,11.66544852,-1.198280428,0.100939693,0.001503755,0,0,0.082203605,FALSE,23787.86667,22744.01667,21218.55,66926.66667,7.497990657,9.17404159,25.2767695,23.5756179,1.676050933,1.701151605,238.6433605,3.555203183,194.9081591,1.677099391,27.92312443,TRUE,68257.68362,23.80769819,80.7646041,40.22724772,39.46446431,40.23685173,40.28102121
17/9/17 04:00,340.1186441,0,345.6949153,690.9887006,15.49977632,26.74400369,26.86078476,28.45921909,11.24422737,-1.598434329,0,0,0,0,0,TRUE,324.6333333,0,328.9,656.6666667,14.40369676,21.5939231,26.81139473,28.4175505,7.190226342,-1.606155768,0,0,0,0,0,TRUE,0,0,0,0,14.48471084,26.3101711,27.16430731,28.25325103,11.82546026,-1.088943726,0.121177103,0.001838091,0,0,0.100038245,FALSE,22435.2,21230.26667,19835.38333,70405.96045,7.655003505,9.230117538,25.27694751,23.65376829,1.575114033,1.623179221,238.7014602,3.556068725,195.0337468,1.67818,26.24789741,TRUE,71753.61582,23.81227585,82.39363188,40.23385322,39.47160717,40.24698687,40.29666908
17/9/17 05:00,341.3166667,0,347.6666667,688.3333333,15.50956733,26.66496331,26.82767293,28.27532527,11.15539598,-1.447652338,0,0,0,0,0,TRUE,325.5666667,0,331.3166667,656.6666667,14.45676131,21.68256171,26.75521929,28.25592106,7.2258004,-1.500701769,0,0,0,0,0,TRUE,0,0,0,0,14.47687798,26.26726837,27.0938116,28.08288646,11.79039039,-0.989074852,0.095160895,0.001417665,0,0,0.078327479,FALSE,26876.25424,25489.05085,23805.89831,71334.03955,7.557621098,9.313855858,26.14699092,24.21334008,1.75623476,1.933650841,238.9028995,3.55906969,195.4252536,1.681548729,29.29081345,TRUE,72679.03955,23.66960403,86.43523822,40.23798165,39.46883931,40.24141712,40.28733526
17/9/17 06:00,340.45,0,346.6833333,688.3333333,15.44209788,26.6708378,26.8415584,28.12080441,11.22873993,-1.279246014,0,0,0,0,0,TRUE,324.75,0,330.0833333,655,14.38430788,21.78616872,26.77693756,28.11866836,7.401860835,-1.3417308,0,0,0,0,0,TRUE,0,0,0,0,14.43984991,26.21510877,27.13368787,27.95951922,11.77525886,-0.825831358,0.128247429,0.001910573,0,0,0.105425719,FALSE,24978.53333,23583.46667,22105.15,71581.21469,7.486953329,9.175999633,25.85622204,24.11323608,1.689046304,1.742985963,238.8099723,3.557685277,195.5914912,1.682979157,28.15927424,TRUE,72924.54802,23.79015028,85.56725413,40.23055046,39.46901788,40.24452157,40.29319177
17/9/17 07:00,343.4333333,0,349.4333333,696.6666667,15.38068125,26.66941394,26.88196874,28.09089722,11.2887327,-1.208928477,0,0,0,0,0,TRUE,327.15,0,333.4166667,665,14.41314682,21.91060421,26.89923669,28.09801809,7.497457395,-1.198781403,0,0,0,0,0,TRUE,0,0,0,0,14.44180832,26.2387853,27.24477224,27.92587348,11.79697697,-0.681101242,0.146362147,0.002180438,0,0,0.120538823,FALSE,26301.32203,24885.76271,23139.35593,75662.71186,7.507781635,9.237416526,26.78174385,24.96398971,1.729634891,1.817754138,238.9395294,3.559615345,196.2086746,1.688289724,28.85159883,TRUE,77024.37853,25.83358768,77.2912693,40.23788991,39.46089288,40.2484478,40.2878843
